336857.04890652,5.45973664631045e-11,1434560.0554217,1.46700290929635e-07,627285.323090141,1.47252303475828e-07,2006670.63835154,2.22121691779833e-07,6552417.5936368
336771.285981566,5.21382029588441e-11,1434292.94728031,1.46665759710454e-07,627191.92136204,1.47160516108601e-07,2006001.50361528,2.21999709858345e-07,6551414.26672117
336514.074270469,4.47663919402827e-11,1433491.79172863,1.46562143472617e-07,626911.78644881,1.46885272444596e-07,2003994.81411643,2.21633902775964e-07,6548404.90135508
336085.644855202,3.24989612699176e-11,1432157.09521703,1.46389374588185e-07,626445.129079763,1.46426927639191e-07,2000652.7130258,2.2102468641615e-07,6543391.34297702
335486.382508198,1.53642553369435e-11,1430289.70127279,1.46147340720114e-07,625792.300190868,1.45786073092761e-07,1995978.76909933,2.20172753375553e-07,6536376.66497282
334716.825146761,-6.59811794906617e-12,1427890.78966585,1.4583588538561e-07,624953.790505851,1.44963535663547e-07,1989977.97189034,2.19079072151028e-07,6527365.16516214
333777.663070635,-3.33373612348077e-11,1424961.87524249,1.45454808742981e-07,623930.229950621,1.43960376567174e-07,1982656.72505674,2.17744886002818e-07,6516362.3608874
332669.737984133,-6.47915827383848e-11,1421504.80642841,1.45003868600124e-07,622722.386901875,1.4277788996432e-07,1974022.83777375,2.16171711495271e-07,6503374.98271301
331394.041804601,-1.0088791203373e-10,1417521.76340336,1.44482781642294e-07,621331.167271007,1.41417601238477e-07,1964085.51426523,2.14361336716841e-07,6488410.96674512
329951.715259394,-1.41542636398179e-10,1413015.25594968,1.43891224876264e-07,619757.613424687,1.39881264966124e-07,1952855.34146956,2.12315819181505e-07,6471479.44558387
328344.046273924,-1.8666135748045e-10,1407988.12097772,1.43228837287477e-07,618002.902943708,1.38170862582115e-07,1940344.27485919,2.10037483414124e-07,6452590.73792299
326572.468153727,-2.36139168010086e-10,1402443.51973141,1.42495221706298e-07,616068.347221949,1.36288599743443e-07,1926565.62243537,2.07528918222628e-07,6431756.336813
324638.557563848,-2.89860848233749e-10,1396384.93467788,1.41689946878966e-07,613955.389907525,1.34236903394985e-07,1911534.02692277,2.04792973660306e-07,6408988.89660701
322544.03230923,-3.47701081728644e-10,1389816.16608511,1.4081254973836e-07,611665.605188455,1.32018418541235e-07,1895265.44619112,2.01832757681845e-07,6384302.21860981
320290.748920155,-4.09524690208823e-10,1382741.32829243,1.3986253786923e-07,609200.69592537,1.29636004728416e-07,1877777.13193392,1.98651632497127e-07,6357711.23545311
317880.700047115,-4.75186886906357e-10,1375164.84567873,1.38839392162058e-07,606562.491634041,1.27092732241784e-07,1859087.60663672,1.95253210627149e-07,6329231.99422191
315316.011669846,-5.44533548076246e-10,1367091.44833387,1.37742569649267e-07,603752.946320704,1.24391878023296e-07,1839216.63887037,1.91641350666811e-07,6298881.63835872
312598.940125603,-6.17401502141694e-10,1358526.16743906,1.36571506517064e-07,600774.136173395,1.21536921315217e-07,1818185.21694671,1.87820152759642e-07,6266678.38837451
309731.868962051,-6.93618835964991e-10,1349474.33036242,1.35325621285756e-07,597628.257112691,1.18531539035603e-07,1796015.52097713,1.83793953789895e-07,6232641.52139673
306717.305620472,-7.73005217698712e-10,1339941.55547621,1.34004318150978e-07,594317.622205489,1.15379600891961e-07,1772730.89337653,1.79567322297775e-07,6196791.34958725
303557.877955295,-8.55372235642474e-10,1329933.74670277,1.32606990477873e-07,590844.658945618,1.12085164239755e-07,1748355.80785759,1.75145053123901e-07,6159149.19746386
300256.330596224,-9.40523752501967e-10,1319457.08779631,1.3113302443987e-07,587211.906405298,1.08652468692753e-07,1722915.83696253,1.70532161789423e-07,6119737.37816151
296815.521159539,-1.02825627441957e-09,1308518.03636819,1.29581802793349e-07,583422.012261633,1.05085930492569e-07,1696437.61818186,1.65733878618529e-07,6078579.16867066
293238.416315372,-1.11835933411952e-09,1297123.3176637,1.27952708779141e-07,579477.729702506,1.01390136645065e-07,1668948.81871141,1.60755642610394e-07,6035698.78409151
289528.08771805,-1.21061588748558e-09,1285279.91809845,1.26245130141468e-07,575381.914216401,9.75698388316028e-08,1640478.09890122,1.55603095067924e-07,5991121.35094487
285687.707806793,-1.30480272286508e-09,1272995.07856297,1.24458463254613e-07,571137.520270869,9.36299471034362e-08,1611055.07445161,1.50282072990921e-07,5944872.87958129
281720.545484293,-1.40069088237066e-09,1260276.28750445,1.22592117347351e-07,566747.597884469,8.95755233678303e-08,1580710.27741374,1.44798602241601e-07,5896980.23573171
277629.961680907,-1.49804609442968e-09,1247131.27379447,1.20645518814858e-07,562215.289097205,8.54117746747748e-08,1549475.11605342,1.3915889049066e-07,5847471.11124403
273419.404812358,-1.59662921681107e-09,1233567.99939234,1.18618115607602e-07,557543.82434459,8.11440463134274e-08,1517381.83363893,1.33369319952335e-07,5796373.99405115
269092.40613905,-1.69619668934091e-09,1219594.65181348,1.16509381686464e-07,552736.51874059,7.67778147276828e-08,1484463.46621484,1.27436439917185e-07,5743718.13741712
264652.575035225,-1.79650099550071e-09,1205219.63641269,1.14318821533154e-07,547796.768274871,7.23186802605022e-08,1450753.79942531,1.21366959091525e-07,5689533.52850912
260103.594176339,-1.89729113208636e-09,1190451.5684924,1.12045974704785e-07,542728.045929812,6.77723597368719e-08,1416287.3244518,1.1516773775271e-07,5633850.85634367
255449.214653161,-1.99831308609162e-09,1175299.26524606,1.09690420421314e-07,537533.897722916,6.31446788954758e-08,1381099.19313128,1.08845779729669e-07,5576701.47915653
250693.25102121,-2.09931031796684e-09,1159771.73754711,1.07251782174428e-07,532217.938680304,5.84415646793674e-08,1345225.17232185,1.02408224218296e-07,5518117.39124642
245839.576294203,-2.20002425039243e-09,1143878.18159406,1.04729732346315e-07,526783.84874708,5.36690373961173e-08,1308701.59758427,9.58623374415114e-08,5458131.18934309
240892.116890292,-2.30019476169647e-09,1127627.9704225,1.02123996826703e-07,521235.368640415,4.88332027580851e-08,1271565.3262481,8.92155041639839e-08,5396776.03855123
235854.847539906,-2.39956068303787e-09,1111030.64529468,9.94343596164459e-08,515576.295651284,4.39402438136245e-08,1233853.68993243,8.24752190716855e-08,5334085.63792183
230731.786164041,-2.49786029846931e-09,1094095.90697782,9.66606674059247e-08,509810.479400821,3.89964127801737e-08,1195604.4465916,7.56490780266035e-08,5270094.18570302
225526.988731872,-2.5948318469893e-09,1076833.60692205,9.38028341164859e-08,503941.817557329,3.40080227903122e-08,1156855.73215681,6.87447692070877e-08,5204836.34432284
220244.544106556,-2.69021402568888e-09,1059253.73834919,9.08608453931663e-08,497974.251519984,2.89814395619807e-08,1117646.01184508,6.17700641444455e-08,5138347.20515643
214888.568888071,-2.78374649309653e-09,1041366.42726352,8.7834763036966e-08,491911.76207534,2.39230730041552e-08,1078014.03120724,5.47328086665202e-08,5070662.25313009
209463.202261915,-2.87517037182418e-09,1023181.92339566,8.47247293649964e-08,485758.365032718,1.88393687693536e-08,1037998.76698681,4.76409137590962e-08,5001817.33121504
203972.600862416,-2.96422874961869e-09,1004710.59109104,8.15309714869009e-08,479518.106844588,1.3736799764416e-08,997639.377861664,4.05023463560755e-08,4931848.60486308
198420.933659355,-3.05066717792536e-09,985962.900153977,7.82538054860514e-08,473195.060218062,8.62185763105275e-09,956975.155140452,3.33251200694481e-08,4860792.52643664
192812.376876502,-3.13423416707476e-09,966949.416658753,7.48936404941501e-08,466793.319723563,3.50104420768922e-09,916045.473485441,2.61172858701544e-08,4788685.79968496
187151.108950571,-3.21468167720962e-09,947680.793738805,7.14509826480112e-08,460316.997406757,-1.6191370158446e-09,874889.741733224,1.88869227309887e-08,4715565.34431821
181441.30553896,-3.29176560407615e-09,928167.762365306,6.79264389174776e-08,453770.218409767,-6.73218943922901e-09,833547.353884344,1.16421282427418e-08,4641468.26073044
175687.134584546,-3.36524625881291e-09,908421.122126165,6.43207207936174e-08,447157.116607669,-1.18316318766352e-08,792057.640332361,4.39100921480456e-09,4566431.79492204
169892.751445594,-3.43488884088079e-09,888451.732016511,6.06346478265673e-08,440481.830266195,-1.69110070542619e-08,750459.819402261,-2.85832772852558e-09,4490493.3036715
164062.294098726,-3.5004639032898e-09,868270.5012516,5.68691510026321e-08,433748.497726539,-2.19638900689632e-08,708792.949267381,-1.00977855447932e-08,4413690.22000568
158199.878422681,-3.5617478092914e-09,847888.380112957,5.3025275950513e-08,426961.253123049,-2.69838967965625e-08,667095.880313168,-1.7319286151958e-08,4336060.01901682
152309.593570392,-3.6185231797204e-09,827316.350838487,4.91041859668206e-08,420124.222139549,-3.1964692238524e-08,625407.208015138,-2.45147797775869e-08,4257640.18407375
146395.497436731,-3.67057933018635e-09,806565.418567063,4.51071648513392e-08,413241.517809919,-3.68999987957452e-08,583765.226397363,-3.16762542674973e-08,4178468.17347364
140461.612228995,-3.71771269733244e-09,785646.602348046,4.10356195428323e-08,406317.236368473,-4.17836044583401e-08,542207.882136605,-3.87957443427389e-08,4098581.3875798
134511.920147012,-3.75972725339855e-09,764570.926225923,3.68910825465277e-08,399355.453155573,-4.66093709004071e-08,500772.729375996,-4.58653407938643e-08,4018017.13648941
128550.359179462,-3.79643490834582e-09,743349.410410128,3.26752141447881e-08,392360.218583794,-5.13712414689108e-08,459496.885310784,-5.28771996015209e-08,3936812.60827456
122580.81902275,-3.8276558988217e-09,721993.062539871,2.83898043828547e-08,385335.554169831,-5.60632490559623e-08,418416.986607182,-5.98235509724877e-08,3855004.83783791
116607.137128501,-3.85321916326717e-09,700512.869053606,2.40367748219583e-08,378285.448637239,-6.06795238439474e-08,377569.146713854,-6.66967082803869e-08,3772630.67642354
110633.094885454,-3.87296270249229e-09,678919.78667253,1.96181800525095e-08,371213.854094897,-6.52143009131369e-08,336988.914123865,-7.34890769004222e-08,3689726.7618218
104662.413941208,-3.88673392507128e-09,657224.734007263,1.51362089605169e-08,364124.68229601,-6.96619277016048e-08,296711.231643253,-8.01931629276226e-08,3606329.48930554
98698.7526690214,-3.89438997693487e-09,635438.58329661,1.05931857408355e-08,357021.800982278,-7.40168713074972e-08,256770.396720519,-8.68015817682223e-08,3522474.98333367
92745.7027844825,-3.89579805456518e-09,613572.15228703,5.99157065131186e-09,349909.030317678,-7.82737256239094e-08,217200.022889448,-9.33070665939604e-08,3438199.07005625
86806.7861165893,-3.89083570122685e-09,591636.196261179,1.33396050237695e-09,342790.139416204,-8.24272182968757e-08,178033.002375725,-9.97024766492561e-08,3353537.25065371
80885.4515374243,-3.87939108569767e-09,569641.40022357,-3.37691112287231e-09,335668.842967674,-8.64722174972163e-08,139301.469915725,-1.05980805401399e-07,3268524.67554109
74985.0720542739,-3.86136326299238e-09,547598.371251145,-8.13817392255275e-09,328548.797965571,-9.04037384972582e-08,101036.767833767,-1.12135188524086e-07,3183196.11946656
69108.9420676878,-3.83666241660457e-09,525517.631016186,-1.29468212077708e-08,321433.600540698,-9.42169500437131e-08,63269.4124219327,-1.18158911704849e-07,3097585.95753129
63260.274798633,-3.80521008182378e-09,503409.608488727,-1.77997105157003e-08,314326.782904232,-9.79071805182896e-08,26029.0616643072,-1.24045418267123e-07,3011728.1421565
57442.1998875284,-3.76693934971757e-09,481284.632825271,-2.26935645068342e-08,307231.810403574,-1.01469923877909e-07,-10655.5156548058,-1.29788316597957e-07,2925656.18102111
51657.7611675927,-3.72179505140201e-09,459152.926450292,-2.76249721487331e-08,300152.078694187,-1.04900845366708e-07,-46756.4694214876,-1.35381387372576e-07,2839403.11599176
45909.9146145676,-3.66973392225818e-09,437024.598336655,-3.2590390188047e-08,293090.911030441,-1.08195786992331e-07,-82246.8962068255,-1.40818590567302e-07,2753001.5030651
40201.5264745164,-3.61072474578697e-09,414909.637490749,-3.75861449120243e-08,286051.555678226,-1.11350772759337e-07,-117100.865793207,-1.46094072252545e-07,2666483.39334002
34535.3715710272,-3.54474847682971e-09,392817.90664777,-4.26084342001592e-08,279037.183451955,-1.14362013652903e-07,-151293.446182412,-1.51202171157902e-07,2579880.31503592
28914.131792779,-3.47179834391786e-09,370759.136182214,-4.76533298660661e-08,272050.885378304,-1.17225912366336e-07,-184800.727058179,-1.56137425001648e-07,2493223.25657065
23340.3947620623,-3.3918799305511e-09,348742.918238305,-5.27167802890924e-08,265095.670488862,-1.19939067766273e-07,-217599.841678445,-1.60894576577215e-07,2406542.65071014
