0,0,-0.72,0
0.01,2.41681266378854e-12,-0.719999999993794,1.63440565229022e-12
0.02,4.88508560652626e-11,-0.719999999883361,2.57301449057583e-11
0.03,2.92494919931501e-10,-0.719999999342401,1.28400791015683e-10
0.04,1.07228089467481e-09,-0.719999997737365,3.99885578753267e-10
0.05,2.97618397582259e-09,-0.71999999410875,9.61923021688116e-10
0.06,6.88181188387627e-09,-0.719999987187504,1.96558216538791e-09
0.07,1.39683982448318e-08,-0.719999975419062,3.58969848832402e-09
0.08,2.57021653327242e-08,-0.719999956978273,6.03987143767902e-09
0.09,4.38026293392179e-08,-0.719999929772463,9.54785612935315e-09
0.1,7.0200020613097e-08,-0.719999891437829,1.437112397041e-08
0.11,1.06993675489284e-07,-0.719999839335261,2.07923739862136e-08
0.12,1.56418763307068e-07,-0.719999770548858,2.91188320332687e-08
0.13,2.20825108564966e-07,-0.719999681887323,3.9681255154377e-08
0.14,3.02668230464004e-07,-0.719999569886901,5.2832639164137e-08
0.15,4.04509888818953e-07,-0.719999430814539,6.89466905099639e-08
0.16,5.29023859722466e-07,-0.719999260670643,8.84161582435492e-08
0.17,6.79002434378422e-07,-0.719999055191487,1.11651127050284e-07
0.18,8.57359987591879e-07,-0.7199988098516,1.39077353331939e-07
0.19,1.06713145628546e-06,-0.71999851986641,1.71134693146836e-07
0.2,1.31146521553998e-06,-0.719998180195266,2.08275634215212e-07
0.21,1.59361122882669e-06,-0.719997785544784,2.50963913332143e-07
0.22,1.91690622193155e-06,-0.719997330372472,2.99673181137239e-07
0.23,2.28475790511649e-06,-0.719996808890539,3.54885670079123e-07
0.24,2.70063001898256e-06,-0.719996215069899,4.17090826946821e-07
0.25,3.16802938282667e-06,-0.719995542644352,4.86783884597055e-07
0.26,3.6904953956044e-06,-0.719994785114983,5.64464363696136e-07
0.27,4.27159177541873e-06,-0.719993935754776,6.50634510051536e-07
0.28,4.91489986063386e-06,-0.719992987613441,7.45797683389991e-07
